CA30 Economic Profile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wages and salaries (thousands of dollars) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metropolitan Statistical Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GeoFips,GeoName,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
22540,"Fond du Lac, WI (Metropolitan Statistical Area)",182932,195147,202683,221091,253000,269949,277934,311965,343699,385853,434075,454288,506052,516703,536032,591090,608825,631227,680976,731645,832532,873012,908235,989504,1051319,1121626,1170205,1215880,1293443,1383170,1430054,1486260,1434819,1478208,1518616,1592402,1633919,1682994,1763945,1834983,1703099,1731905,1793653,1900808,1953735,2038108,2133623
22660,"Fort Collins, CO (Metropolitan Statistical Area)",140968,162091,183500,218865,255123,290655,331392,387350,452309,540630,650560,731887,812838,877143,948174,1055333,1127875,1211569,1294158,1393224,1522064,1682003,1802135,1950473,2130376,2346941,2549483,2845830,3065806,3373836,3633719,4127013,4351222,4473306,4535687,4732442,4979209,5263050,5554101,5711110,5542101,5650849,5920827,6211112,6490293,7033442,7541108
22900,"Fort Smith, AR-OK (Metropolitan Statistical Area)",258564,278285,304122,336836,382120,440786,472582,539033,624662,714911,789762,858976,966431,979029,1059863,1182165,1255809,1345027,1451228,1554647,1606914,1714253,1767365,1951730,2005745,2182426,2286041,2375437,2516259,2666479,2841950,3025086,3123972,3128345,3235460,3414307,3670117,3957638,4056747,4124916,3937989,4021984,4106956,4212039,4209562,4359124,4426669
23060,"Fort Wayne, IN (Metropolitan Statistical Area)",986630,1032950,1092621,1220072,1357377,1482440,1464575,1662838,1883187,2136120,2366653,2390617,2549455,2487055,2560633,2837713,3104224,3428840,3743133,4068959,4326281,4474925,4561296,4868191,5083943,5382615,5694255,5938772,6301830,6705698,7031756,7293903,7232861,7288900,7319788,7542183,7733951,8097176,8350817,8329439,7911674,8058245,8416948,8636694,8702949,9058041,9550741
23420,"Fresno, CA (Metropolitan Statistical Area)",833484,904388,988963,1104607,1250656,1415068,1570058,1759608,1971139,2230164,2591314,2853106,3045516,3167928,3325608,3587438,3830975,4077131,4463323,4799644,5234289,5781192,6014446,6146394,6369068,6595085,6853763,7142708,7400028,7857716,8323183,8943027,9575907,10163508,10604554,11228923,11818155,12596364,13330175,13695538,13151560,13153713,13412506,13972353,14533092,15206231,16240660
23460,"Gadsden, AL (Metropolitan Statistical Area)",190751,188175,196905,221124,245622,265044,273868,297600,355020,411322,464468,484677,525085,502137,529978,582680,601019,608190,667898,706792,711092,714737,720866,774817,812719,869237,921104,920008,960506,993516,989923,1018248,1000699,1033379,1045108,1102179,1138509,1170097,1204196,1232501,1186475,1207515,1230021,1248749,1253752,1297837,1347344
23540,"Gainesville, FL (Metropolitan Statistical Area)",210649,240831,271281,324503,384625,431652,465393,499778,549434,621639,691003,785514,878835,966441,1062875,1203066,1337131,1416568,1534903,1671416,1799515,1934093,2033910,2141117,2269611,2408307,2529279,2655863,2818123,3062945,3187042,3403695,3563845,3690172,3791763,4313738,4591404,4902707,5131551,5228161,5153470,5191159,5266082,5418427,5577942,5838157,6122805
23580,"Gainesville, GA (Metropolitan Statistical Area)",119169,132197,138102,155142,169629,186947,190131,220164,251365,291853,338683,370915,407396,426736,466319,539510,608872,668611,751497,817116,861076,916302,942420,1013600,1117395,1232884,1323705,1417045,1512377,1660148,1842531,2018795,2087897,2156805,2242545,2364643,2642255,2825848,2997340,3095194,2882630,2916559,3116163,3151619,3315797,3541630,3877417
23900,"Gettysburg, PA (Metropolitan Statistical Area)",90685,97788,103397,110341,123133,132787,136272,155821,168094,190232,208227,229741,251894,263620,283114,306991,331725,358063,394234,433751,467515,496701,515302,549407,570853,605185,635451,656971,679351,729945,782632,842326,863618,911169,955576,1018393,1078484,1145438,1205362,1211645,1168387,1171132,1192979,1238053,1296400,1350022,1376612
24020,"Glens Falls, NY (Metropolitan Statistical Area)",214334,234414,248736,263633,288339,311285,315647,347541,375228,416631,456310,491165,533508,564281,596356,669103,709328,780303,866051,962021,992306,1040525,1052913,1100119,1128771,1179437,1204651,1232948,1274029,1335922,1366769,1458174,1473226,1521794,1588208,1683037,1758495,1832659,1884888,1990578,1971245,2012906,2074160,2150222,2152452,2240280,2314412
24140,"Goldsboro, NC (Metropolitan Statistical Area)",167034,183853,199327,220006,236895,266382,278962,304920,328017,363077,405004,436128,464814,489675,524154,572417,601231,627201,677617,734931,776410,824781,839019,887347,938033,984625,1054294,1097844,1158571,1223583,1275176,1341083,1383124,1438007,1432912,1507270,1546978,1623717,1706381,1734731,1713296,1715307,1802085,1862534,1856642,1848773,1883654
24220,"Grand Forks, ND-MN (Metropolitan Statistical Area)",174406,197311,212913,235338,263939,293495,324598,380475,391363,429578,471531,506937,551411,587770,613089,644101,678042,708257,746623,780588,817204,859620,903720,954829,1003171,1057102,1120164,1166679,1209015,1245089,1268873,1307021,1351885,1415121,1484415,1571121,1628006,1701915,1792926,1865577,1892388,1934311,1997918,2148614,2210689,2329920,2444767
24260,"Grand Island, NE (Metropolitan Statistical Area)",131003,132531,138165,151729,173760,190134,204388,229000,255548,282105,318904,353855,385454,388776,395362,422411,431554,449126,467142,493366,515561,560359,597924,632874,673240,731832,768882,808614,858722,896649,930672,977074,1012531,1045054,1084556,1122961,1183000,1257453,1356186,1430036,1404279,1447233,1500166,1571236,1615792,1689991,1730916
24300,"Grand Junction, CO (Metropolitan Statistical Area)",93336,102133,108821,123415,141872,165106,200235,224793,269600,324012,381432,456203,566438,606882,567118,542667,528066,515006,542465,585246,635814,702433,755928,816781,870809,925630,989167,1062919,1155133,1246631,1333109,1417871,1512295,1604943,1665627,1780446,1925093,2144741,2427319,2756235,2535745,2382275,2471034,2552677,2557451,2666501,2707985
24340,"Grand Rapids-Wyoming, MI (Metropolitan Statistical Area)",1532851,1579075,1689426,1884952,2142982,2313915,2354165,2689415,3079165,3585087,4094325,4297371,4642660,4730645,5131373,5803321,6319315,6724424,7245224,8049557,8596687,9160331,9364275,10024967,10659280,11695575,12665238,13524307,14587549,15600478,16501860,17462696,17355724,17475407,17728537,18354989,18933478,19390520,19622873,19586664,18292276,18617341,19723092,21005779,21992404,23576277,25101348
24420,"Grants Pass, OR (Metropolitan Statistical Area)",52154,57470,66518,76995,87697,88547,99647,122602,143094,166801,184584,190347,195397,190301,208173,224194,237403,247428,267869,294624,314367,329117,328069,346296,368185,393589,412092,438146,469063,493621,536620,557138,570690,602850,646195,704286,756952,803465,817369,805066,766032,766091,781810,792296,801123,860632,929133
24500,"Great Falls, MT (Metropolitan Statistical Area)",194365,211661,224336,248590,268628,292756,310014,350089,382706,418311,449455,460570,486843,499994,524696,544060,541518,546714,563067,604500,625880,658573,695716,728120,764156,781404,817458,853666,860168,904008,927296,959338,987848,1030085,1071276,1133170,1181829,1270669,1323913,1383548,1395516,1439469,1461923,1488442,1491699,1565556,1620686
24540,"Greeley, CO (Metropolitan Statistical Area)*",120539,142082,161496,197772,240825,283733,306160,353398,381950,424691,478084,521062,564815,612148,660715,710126,772172,793208,822463,895040,954597,1009754,1100577,1159079,1264436,1380003,1472238,1561199,1662841,1821226,1965951,2192020,2336452,2467524,2526791,2682903,2843015,3088462,3353429,3534461,3297757,3365299,3633737,3950912,4297853,4886365,5113685
24580,"Green Bay, WI (Metropolitan Statistical Area)",426645,460603,496752,554903,619972,700120,758678,843394,944424,1074598,1182799,1286809,1388711,1466203,1575866,1746052,1878956,2005263,2111059,2263173,2386489,2643223,2778716,3011282,3216688,3471964,3727915,3953580,4320353,4587146,4940161,5260422,5398887,5605105,5822582,6163099,6306443,6563513,6829917,7050843,6835224,6990746,7250399,7482960,7703826,7946052,8380145
24660,"Greensboro-High Point, NC (Metropolitan Statistical Area)",1227280,1328124,1445590,1620429,1787372,1933306,1951421,2141124,2369793,2744630,3046186,3297992,3599663,3745357,4063305,4584036,4910307,5249441,5815771,6276099,6595565,6928715,6980439,7484314,7891234,8448042,9046551,9578822,10124222,10870613,11553152,11988265,12082648,12053284,12312407,12840290,13298603,14022735,14645862,14838274,13861001,14086961,14556199,15080564,15473309,15989121,16771752
24780,"Greenville, NC (Metropolitan Statistical Area)",102855,114491,131031,144449,162771,184864,210880,240958,269380,303940,342097,383425,421368,453993,496264,576251,614960,674584,745971,830370,933397,1029129,1065373,1143955,1226914,1323471,1408161,1476741,1593578,1678728,1822197,1956182,1962112,2016781,2088952,2208583,2326909,2478635,2682678,2787484,2740241,2822893,2914176,3111637,3172731,3290238,3429342
24860,"Greenville-Anderson-Mauldin, SC (Metropolitan Statistical Area)",1015088,1087261,1179496,1347373,1558714,1751486,1736136,1974620,2207535,2500122,2813532,3110845,3397939,3468537,3720630,4119445,4407955,4748646,5182302,5723910,6131042,6549857,6674222,6919724,7370728,7839496,8478652,8940721,9520589,10171786,10826030,11527316,11686186,11551472,11869461,12305182,12890555,13621325,14387819,14763172,13924509,14307456,15041661,15653269,16248202,17099120,18140301
25060,"Gulfport-Biloxi-Pascagoula, MS (Metropolitan Statistical Area)",576197,593568,614713,739177,837006,893985,1002791,1118824,1217911,1328629,1392015,1547143,1785365,2011179,1922975,1979945,2109932,2256365,2325789,2460636,2521496,2648012,2811474,3036396,3446461,3760558,3798368,3879094,4130691,4714624,4957175,5134978,5155897,5215818,5472929,5636230,5924356,6004094,6615960,7086529,7016669,7046634,6956050,6977486,7147887,7225940,7213737
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",330686,338258,353870,395319,441196,493123,524972,566275,638488,726897,821309,841595,899094,900934,941619,1067526,1128739,1184601,1293161,1385312,1480755,1576177,1666270,1740908,1795114,1919014,2043451,2147648,2295264,2420877,2583066,2723172,2885846,2940141,3071337,3258108,3475666,3702214,3768703,3844149,3714969,3750958,3926252,4087695,4156105,4267118,4423592
25220,"Hammond, LA (Metropolitan Statistical Area)",70980,73626,77441,86641,98177,106660,114089,128797,145617,170292,190427,210308,236724,252321,264756,287270,301277,307397,312048,317438,337316,367149,417902,460799,499411,544605,584504,616871,655283,701040,740581,785106,841901,879012,943810,1018573,1098127,1282148,1373899,1508252,1464213,1576834,1660173,1615241,1610352,1696839,1612698
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",135924,141393,152792,166119,184165,207022,224017,236533,260517,284904,319206,341373,390754,416035,433825,477687,492233,496299,540472,622989,709991,736861,781923,790517,830574,874983,909245,946481,991069,993234,1055633,1152612,1217360,1313934,1435245,1543231,1617289,1724917,1836006,1949646,1892858,1911667,1929932,1959179,2090462,2206346,2301370
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",1157654,1265774,1374844,1532611,1735044,1921398,2005362,2204945,2421649,2667208,2948105,3216569,3464054,3661691,3867295,4227899,4498525,4850914,5233008,5695232,6095371,6507259,6834835,7204655,7498080,7890367,8327302,8836770,9336418,10007393,10457961,10793660,11173244,11608645,12001083,12624986,12984833,13442587,14043089,14364336,14249507,14405937,14878448,15345235,15837899,16458671,17163314
25500,"Harrisonburg, VA (Metropolitan Statistical Area)*",112644,127484,141327,152685,176818,188440,196443,224639,249008,279147,318829,354560,378798,415663,445843,492233,532330,610647,668653,735594,790499,843547,879790,954693,1020405,1095284,1148039,1186414,1278787,1362612,1462854,1563892,1654112,1692173,1783883,1840200,1913988,2068366,2170987,2252848,2220531,2237420,2300494,2394585,2433147,2497251,2619482
25540,"Hartford-West Hartford-East Hartford, CT (Metropolitan Statistical Area)",3447745,3647569,3693561,3991224,4434569,4819945,5006102,5302116,5766468,6554486,7505020,8444361,9151952,9794200,10504395,11720421,12844765,14220345,15792399,17242722,18127373,18792610,18809137,19113451,19428470,19807528,20285800,20986296,22408090,23832574,25235888,27098447,28167823,28142662,28521008,30283711,31705980,33154194,35331649,35701202,34410039,34804278,36281152,37487296,38237968,39852429,41145457
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",127272,139708,152112,171201,190768,213718,230032,262385,297882,330604,362637,399954,442933,461364,520070,539597,541396,573478,620279,668552,721519,778809,796307,841573,893365,981309,1057955,1116242,1195545,1256570,1324876,1365801,1429795,1502220,1554438,1639616,1729134,1935710,2027318,2076533,2071001,2095353,2129241,2228508,2260472,2345538,2467836
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",569449,600609,658253,750790,836253,879822,857142,986991,1116963,1234554,1360000,1451057,1609111,1646342,1834774,2063305,2183009,2377701,2611497,2830806,2966140,3115060,3135206,3405153,3611015,3876073,3986879,4148260,4383579,4697487,4963804,5264897,5157050,5043859,4947633,5195403,5237900,5495374,5588514,5525829,4994309,5071199,5261842,5338342,5445708,5631499,5999857
25940,"Hilton Head Island-Bluffton-Beaufort, SC (Metropolitan Statistical Area)",138303,148923,150976,184845,211838,222273,232473,267867,293155,323139,363266,407802,488297,519773,544006,633056,698763,752079,789296,825243,875494,938236,952125,1027537,1089924,1195860,1322442,1428351,1561726,1694709,1853971,1994849,2109757,2161200,2308068,2510724,2708933,2941981,3128893,3097528,2910677,2864509,2898278,3029157,3114030,3246306,3462684
25980,"Hinesville, GA (Metropolitan Statistical Area)",42185,51096,53370,57183,60640,67533,74878,135104,191335,220299,253248,286613,321781,357683,352816,372562,400828,417851,441486,462065,477927,432305,499079,632388,622206,643511,694520,711034,745943,770186,788142,861668,925857,979083,1097024,1183429,1333150,1409296,1510032,1713343,1710823,1816388,1901294,1861887,1849912,1802553,1807634
26140,"Homosassa Springs, FL (Metropolitan Statistical Area)",18571,23395,27799,36531,55394,51520,51789,57443,65713,78311,97182,120590,150652,179009,185287,217706,276014,274932,317071,336067,377159,421042,445539,477281,503940,535196,547459,580527,632012,667806,713636,772753,819786,838196,908355,975814,1102163,1218794,1234137,1199966,1199528,1244145,1237088,1262280,1253020,1246886,1288209
26300,"Hot Springs, AR (Metropolitan Statistical Area)",79879,90775,105577,118398,135617,154003,153268,175422,201251,222578,245451,266110,285765,303376,319383,343045,361983,380115,401445,418299,439162,464516,490532,529623,570880,619267,669697,704444,747708,795539,840647,878826,923893,947093,990685,1033830,1077197,1141466,1173820,1188017,1173488,1177481,1219575,1270062,1296235,1330084,1375847
26380,"Houma-Thibodaux, LA (Metropolitan Statistical Area)",237363,262448,285234,314753,358150,411734,488666,570976,656587,800381,941224,1113620,1303082,1326423,1153981,1188186,1185034,1025612,989557,1060444,1097339,1227601,1292717,1297033,1384890,1495848,1568941,1715299,2002022,2200536,2125146,2293220,2523257,2613695,2717419,2778134,3035428,3679890,4203615,4581281,4420562,4515699,4561522,4920329,5435704,5712245,5317449
26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",5921166,6572598,7103352,7818058,8973809,10672359,12517773,14543569,16668254,19869529,23369319,27579965,33013664,35997884,35104642,36746502,37763386,36341974,36389189,39448624,42632885,47173261,50705196,53719845,55331756,57611164,61249623,65754832,72722097,80310788,84512733,92965046,98617063,98436088,99172278,104839115,113522760,125730767,140101648,149065815,143657566,147134653,158012456,170985383,179318286,193762980,199984776
26580,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",640670,704178,752343,788721,867957,951838,1029066,1184552,1323474,1513582,1702569,1795121,1900116,1894775,1868533,1984972,2078532,2140976,2233433,2368259,2481989,2669337,2731516,2935164,3012634,3176794,3229316,3320001,3469912,3586397,3689370,3830794,3936698,4045825,4189949,4391995,4542004,4794879,5093441,5418732,5374294,5438041,5600467,5728484,5750173,5910310,5960223
26620,"Huntsville, AL (Metropolitan Statistical Area)",675744,719238,766910,820829,865804,915500,945527,1036578,1153806,1296819,1428242,1569384,1750211,1915361,2189039,2522866,2853099,3123876,3439598,3790313,4007112,4322782,4502219,4896321,5002842,5124632,5345003,5440289,5733501,6106497,6299155,6731071,6984065,7269263,7739763,8106589,8631616,9333009,9902756,10462012,10612886,10944768,11171419,11358952,11547383,11930793,12413373
26820,"Idaho Falls, ID (Metropolitan Statistical Area)",151168,162298,170886,190468,208851,237823,272675,320153,371373,420000,457631,494818,527516,545125,580884,630009,691448,726046,757134,786976,849087,948092,1026435,1093238,1145565,1171157,1192358,1234652,1296427,1363048,1439104,1541389,1607063,1665324,1748072,1856136,1986969,2158548,2302807,2335670,2317030,2378374,2391671,2368760,2408639,2479363,2656779
26900,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",3768257,3850082,4116749,4506205,5030455,5421665,5587606,6214249,6936741,7753824,8572217,9026905,9740708,9829227,10370575,11490220,12396186,13262136,14331024,15540199,16612812,17723843,18662025,19883794,21046313,22459828,23601977,24900940,26606648,29075796,30949056,32882389,33773095,34070660,34849726,36884205,38215555,40288289,41685513,42633588,40817020,41752375,43558590,45786245,47354309,48920005,51611627
26980,"Iowa City, IA (Metropolitan Statistical Area)",166551,197925,220778,230335,258723,293869,330152,375955,432503,489014,536506,593944,636920,676689,735165,784974,823315,873727,931014,1028493,1133700,1213487,1284044,1352823,1425455,1542992,1622536,1701080,1795377,1932301,2081431,2246702,2412082,2517770,2628060,2758037,2880323,3041056,3256381,3440723,3461914,3527500,3676131,3862183,4023951,4191308,4364248
27060,"Ithaca, NY (Metropolitan Statistical Area)",176377,190664,201897,221683,253808,287707,290668,302068,302958,333947,365763,415082,476809,546488,618710,692971,746285,797853,870716,947306,1028788,1068717,1098949,1115067,1129698,1190440,1225151,1227513,1305810,1371462,1505990,1577545,1645663,1725862,1836746,1894012,1935234,2035333,2115928,2261698,2259687,2265186,2307220,2392311,2425511,2478510,2620694
27100,"Jackson, MI (Metropolitan Statistical Area)",384812,390888,395028,451591,514688,547437,562599,598728,669308,764275,832452,839256,888390,867615,875932,919035,948901,1002285,1111294,1166904,1232333,1276987,1282721,1338256,1403635,1492903,1583469,1656555,1737807,1795590,1948592,2037619,2046325,2061900,2044563,2135357,2195852,2195391,2234178,2235513,2089179,2134183,2266874,2349040,2482282,2563831,2662269
27140,"Jackson, MS (Metropolitan Statistical Area)",718940,771911,846411,946020,1091879,1238043,1283665,1420130,1613555,1863411,2121318,2305628,2482236,2568161,2714796,2956295,3154578,3303283,3503700,3757838,3985639,4188537,4407425,4659869,4955146,5372914,5808567,6089286,6491708,6942241,7290383,7613123,7768005,7933312,8310016,8819692,9134081,9777830,10154866,10462131,10281878,10428090,10717576,11076990,11403263,11785981,12123605
27180,"Jackson, TN (Metropolitan Statistical Area)",148449,163774,179911,206175,231117,269311,286628,318502,363292,397616,437787,463341,486458,490846,535402,608779,645198,695896,748630,810031,882342,962844,1000836,1103977,1168095,1289132,1376478,1445905,1589328,1700908,1804518,1895621,1886306,1923263,1992054,2085924,2151401,2233676,2314762,2360052,2234963,2272400,2350098,2468254,2502626,2577735,2675414
27260,"Jacksonville, FL (Metropolitan Statistical Area)",1580559,1735055,1894113,2114513,2382796,2671124,2825493,2999150,3261444,3641288,3987755,4477108,5050927,5509566,5975459,6759888,7437257,8086725,8795157,9422848,9933290,10641905,11006485,11628598,12216462,12819895,13731095,14747470,15992746,17469489,18004109,19600990,20217904,20916993,22375888,23907753,25608105,27911048,28971766,28703628,27270972,27744826,28494195,29765327,30455416,32100298,33763734
27340,"Jacksonville, NC (Metropolitan Statistical Area)",240589,286660,279004,308767,330942,384575,425495,445543,468769,507247,522487,546322,711738,767023,820989,918466,1012542,1048391,1123382,1166460,1245329,1174463,1179811,1425996,1392266,1498810,1553219,1606139,1718760,1794955,1883755,1945147,2027909,2032671,2205778,2516814,2745214,2932605,3303521,3727196,4071835,4307215,4363491,4326223,4294101,4288312,4173732
27500,"Janesville-Beloit, WI (Metropolitan Statistical Area)",311881,302749,324288,348220,403323,438989,446436,528560,602147,676072,740475,718662,805606,785636,870263,978158,1027576,1031714,1067218,1196935,1241935,1323191,1311111,1494365,1571899,1702913,1851285,1917411,2031566,2118102,2195610,2248607,2236259,2317268,2409440,2451169,2493058,2723501,2719049,2654589,2387877,2381593,2474561,2648748,2925290,2834854,2975515
27620,"Jefferson City, MO (Metropolitan Statistical Area)",188877,206816,226649,242286,270656,304894,324450,376684,431571,516648,577289,643603,711789,766085,804645,838010,834386,910867,964988,1023027,1090672,1183826,1235408,1307810,1362956,1458196,1563698,1672118,1793059,1900344,2027357,2139449,2241466,2263720,2372935,2473203,2552579,2630968,2744337,2861054,2859365,2887757,2896719,2928116,3009105,3068608,3158056
27740,"Johnson City, TN (Metropolitan Statistical Area)",201119,222402,246580,273691,316070,344284,329897,368552,411478,471242,532973,602285,662846,675095,716016,784953,822897,886464,960217,1027121,1078347,1173327,1228293,1340731,1376357,1475900,1571933,1641292,1742332,1842623,1918459,2060733,2091064,2112171,2174010,2344899,2449511,2567453,2706255,2769148,2713695,2736525,2848983,2940091,2922286,2975845,3132649
27780,"Johnstown, PA (Metropolitan Statistical Area)",397099,417112,434833,491086,542594,613970,687211,745896,790234,822557,930252,914319,938676,881694,834417,896330,905007,922384,967781,1031073,1092596,1155613,1176355,1202033,1214875,1279858,1328382,1353071,1407991,1459042,1536855,1550973,1603402,1612808,1670698,1730636,1803301,1882039,1979538,2049921,2026920,2058705,2105027,2111519,2077567,2101547,2116217
27860,"Jonesboro, AR (Metropolitan Statistical Area)",109656,115729,127648,142786,157646,171704,192401,221458,251784,292772,329118,346114,363534,377051,399414,443188,465522,498072,547007,590421,631666,666884,696883,760377,803364,856102,924899,980031,1048186,1108797,1182181,1236377,1232527,1277141,1329216,1417771,1475852,1537336,1597376,1672965,1657373,1724810,1815524,1890489,1946884,2027119,2134051
27900,"Joplin, MO (Metropolitan Statistical Area)",198538,209369,221673,251610,283198,314128,320438,355584,400693,458971,513157,551778,612695,637802,678890,753062,808829,858178,921119,973328,1023599,1104496,1155692,1240053,1319327,1447213,1554375,1638840,1778023,1887448,1981330,2060535,2126461,2146093,2225253,2328382,2418226,2568164,2726126,2854491,2803866,2805535,2905462,3001460,3027525,3074164,3200121
27980,"Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)",108177,122895,130855,137881,156468,183772,219166,246091,282208,323275,364066,399022,427435,471670,514617,564318,627561,681338,755928,868783,1009947,1161143,1248668,1371987,1395184,1454053,1450635,1482840,1540095,1594012,1724443,1846417,1925878,2026340,2148908,2328073,2530182,2744755,2914764,2932616,2702457,2651094,2730654,2891765,3001967,3162411,3355602
28020,"Kalamazoo-Portage, MI (Metropolitan Statistical Area)",655659,684637,711513,779706,874112,955905,1005483,1124414,1253161,1406436,1592699,1697805,1838887,1862340,1964292,2114573,2290003,2462591,2645700,2875087,3042845,3164593,3298580,3466179,3626791,3769074,3987200,4229430,4341852,4547933,4674854,4823001,4898182,5048581,5286210,5323659,5358246,5528793,5762138,5943457,5645199,5650481,5810696,6045380,6258249,6496234,6884093
28100,"Kankakee, IL (Metropolitan Statistical Area)",215102,233173,252837,276306,301163,326627,327605,350162,384811,426673,457828,476503,514594,516236,516772,535182,553164,577871,620655,656803,684044,762093,804496,841456,914162,974569,1054692,1083439,1132897,1174301,1226789,1296882,1318606,1353565,1359038,1403114,1441870,1508413,1574606,1624264,1583969,1572553,1618259,1716453,1752371,1820643,1893862
28140,"Kansas City, MO-KS (Metropolitan Statistical Area)",3953858,4228053,4546491,4945368,5439847,5829490,6233246,6906037,7699479,8607021,9561846,10215459,10909496,11387874,12015222,13290844,14436798,15378062,16375673,17424187,18280832,19269220,19874724,21154104,22191556,23658476,25082203,26694822,28729419,30928641,33428263,35952126,36930606,37463996,38093506,39855325,41519306,43932768,46458312,48002448,46407656,46604801,47913229,50293595,51452165,53803724,56974650
28420,"Kennewick-Richland, WA (Metropolitan Statistical Area)",228926,247071,253635,278233,321085,387782,489247,561295,706478,881670,1042334,1106627,1381704,1369991,1315552,1204146,1258113,1300232,1355513,1362233,1420187,1606297,1752072,1931746,2119093,2345070,2344870,2342212,2424301,2532753,2669660,2842988,3093378,3317460,3499930,3716510,3893791,3928558,4271691,4573185,4878418,5197739,5435813,5266247,5303011,5472128,5851642
28660,"Killeen-Temple, TX (Metropolitan Statistical Area)",392028,444596,477164,576247,652582,724351,797973,884313,936322,1031166,1050188,1184171,1363835,1490795,1580298,1703649,1822315,1911419,1983682,2108173,2171346,2270318,2172611,2535202,2860034,3131876,3309074,3437796,3552514,3695461,3907593,4132654,4361619,4634709,4903256,5167840,5740286,6409929,7063208,7739811,7960794,7866533,8101357,8079020,7977841,8093895,8504863
28700,"Kingsport-Bristol-Bristol, TN-VA (Metropolitan Statistical Area)*",528206,547294,577592,626970,703004,789675,837356,937988,1057934,1208944,1332107,1404653,1574249,1612915,1668969,1751745,1921654,2030536,2141387,2288088,2451633,2621194,2741199,2883335,2951152,2987517,3173853,3345034,3377879,3433582,3513940,3605018,3799687,3836722,3978758,4130507,4238222,4514245,4689628,4840526,4614555,4708833,4974679,5063353,4973770,5075111,5187842
28740,"Kingston, NY (Metropolitan Statistical Area)",303327,328095,348803,368364,411855,436937,445633,461333,486244,538772,601305,654744,705660,798093,905586,1028449,1104139,1215391,1267861,1332251,1401534,1470228,1551576,1576635,1471023,1410163,1362507,1351170,1403181,1539055,1649810,1747913,1759603,1815021,1871256,1929207,2000643,2209719,2293144,2358148,2309723,2334234,2347417,2387990,2414834,2490540,2601071
28940,"Knoxville, TN (Metropolitan Statistical Area)",1039943,1114493,1204601,1321161,1473189,1631132,1765673,2000694,2250875,2579167,2897461,3156905,3483320,3700131,3840249,4168559,4418707,4698135,5119726,5630668,5904179,6237587,6562857,7087965,7538197,7967526,8397530,8664542,9088297,9682260,10081408,10657822,10966030,11419821,11922851,12650217,13196203,14049643,14729577,15119136,14571477,15082492,15700294,16140012,16426416,17169356,18043716
29020,"Kokomo, IN (Metropolitan Statistical Area)",286539,285025,335618,384922,449370,447102,429442,534041,612716,678853,711716,703355,754268,701157,801387,942331,1038686,1030384,1040465,1148182,1213762,1215241,1241713,1316373,1419615,1602184,1715449,1765923,1791294,1893812,2027274,2053001,1920189,1947347,1958160,2044390,2020807,2062134,2090055,1850265,1553876,1562548,1668896,1728310,1808051,1884158,1960641
29100,"La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)",201014,215200,229838,250974,283507,316804,343162,390858,434653,496568,561497,625888,686683,712038,754493,814269,851733,892523,957377,1050443,1108994,1176488,1231414,1313557,1392209,1477322,1530364,1635650,1746145,1862044,1937252,2034729,2119138,2161240,2245699,2291767,2374018,2501740,2602959,2719162,2698317,2783959,2868856,2973189,3067626,3197110,3317766
29180,"Lafayette, LA (Metropolitan Statistical Area)",418077,452399,494441,558465,634409,730497,864778,1014635,1196884,1500981,1787376,2166390,2741623,2994017,2732109,2812111,2889243,2556169,2376317,2597073,2730779,3057067,3249432,3289040,3477795,3780559,4003951,4393149,4962531,5342224,5128632,5428074,5989643,6081384,6239120,6486325,7097035,8163803,8900579,9518461,9126334,9286070,9774636,10426691,10783447,11286095,10672300
29200,"Lafayette-West Lafayette, IN (Metropolitan Statistical Area)",310373,332498,350931,381811,421014,463861,483636,536267,607573,692039,769226,820428,882295,905679,930424,1010997,1066044,1140731,1225377,1331583,1441705,1565827,1667259,1760551,1841707,1973741,2125743,2224714,2390839,2559117,2668669,2804776,2826590,2838425,2871739,3027833,3189319,3268263,3398717,3532036,3428784,3478986,3701710,3871226,3902563,4092788,4307531
