"CA1 Personal Income Summary: Personal Income, Population, Per Capita Personal Income",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Population (number of persons) 1/ ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metropolitan Statistical Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GeoFips,GeoName,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
24780,"Greenville, NC (Metropolitan Statistical Area)",73617,74101,75306,74977,75787,75977,78887,80147,80948,81969,82819,90580,92047,93400,94750,96164,97730,99626,102001,104306,106474,109054,111965,114318,116728,119694,122525,124861,127812,130519,132554,134298,136605,139128,141610,144486,147929,152934,157479,162116,165581,168822,170782,172924,174339,175103,175842
24860,"Greenville-Anderson-Mauldin, SC (Metropolitan Statistical Area)",446714,456342,467592,480222,491446,505159,511828,511833,525157,534157,543173,555331,564171,568779,571626,575900,581502,586510,592638,601817,610505,620288,628575,637366,647208,657228,668549,681257,693566,706300,717514,727743,735668,741131,747276,754196,763048,777494,793500,808765,819279,825782,833560,842067,850124,862533,874869
25060,"Gulfport-Biloxi-Pascagoula, MS (Metropolitan Statistical Area)",235001,241495,251347,258728,271384,275483,276941,285195,291439,296689,298661,301117,304337,310986,315399,314280,317972,323031,321614,317926,314383,312471,315015,323357,331962,340882,345981,346950,351065,355546,361019,365397,368163,370891,371296,379253,383412,347253,356789,363290,367577,371451,375726,379022,382558,386297,389255
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",140643,140356,142270,144718,147060,149552,151655,153782,154974,156758,158863,159999,160281,160772,162823,164837,166763,168834,171398,173783,177068,181790,185679,189071,191225,193451,195846,198049,199951,202761,205544,208408,211521,215706,221396,227681,234198,240604,245305,248303,249783,252384,254525,256233,257910,259817,261486
25220,"Hammond, LA (Metropolitan Statistical Area)",65464,66244,68421,68368,68944,70000,72031,74202,76299,78065,79771,81026,82194,84663,86562,88037,88876,89239,87971,87019,86429,85754,86485,88124,89885,91726,93775,94851,96515,98246,99643,100716,101657,102511,103782,105335,106987,114102,116792,118621,120009,121491,122644,123672,125413,126948,128755
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",65647,66570,66450,68161,68308,69067,70590,71708,72467,73556,73562,74265,76229,78213,81138,83004,85205,86372,88032,94510,99850,101885,104334,107414,109161,111565,113840,115411,116769,121457,126402,129835,132881,135369,139393,143601,145147,147712,150420,152027,152278,152367,151969,151201,150748,150108,150965
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",406739,411421,416883,421671,426925,428390,429067,430488,434923,436716,441734,448717,452040,450941,453087,455244,456461,459787,462555,466243,470638,475860,481975,486480,491859,496159,498803,501990,503624,506506,508176,509451,511391,515553,519152,521882,525775,532268,537268,542301,546874,550239,551895,554913,558041,561134,565006
25500,"Harrisonburg, VA (Metropolitan Statistical Area)*",62017,62807,65099,68174,69311,71687,73459,74179,75123,76581,76866,77093,78483,79086,79575,79725,80416,81428,82868,84927,86545,88857,90921,93087,95333,97631,100011,102652,104218,105512,107311,108414,110317,112152,113151,114542,116602,118858,120825,122361,124144,125415,126873,128479,128986,130395,131131
25540,"Hartford-West Hartford-East Hartford, CT (Metropolitan Statistical Area)",1021033,1037762,1046710,1050940,1051711,1054609,1050706,1047780,1041160,1046844,1048331,1053458,1058562,1060120,1068101,1074268,1081595,1092348,1106430,1121183,1123307,1125047,1127479,1125083,1125634,1125949,1124531,1126396,1128992,1134353,1141318,1150872,1158513,1169000,1179394,1182605,1187929,1193725,1198395,1204436,1209604,1214139,1216195,1214591,1214949,1213225,1211324
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",81806,82290,83983,87298,89186,90966,92048,93441,95376,96810,98328,100284,102434,104145,106863,107674,107761,108276,108400,108015,109245,109601,110509,111229,112437,113942,116231,118152,119618,121340,122598,124342,125102,126193,127371,128966,130815,134167,137293,139305,141266,143293,145263,146665,147760,148168,148839
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",224832,228324,234432,240460,247184,251418,253359,254783,257538,262291,265722,271068,272705,274966,275660,278940,282830,284074,286235,289487,291125,293489,297026,300989,305812,310993,316556,321905,327516,332861,337955,343247,346952,348299,349472,351224,354159,357492,360791,364003,365639,365196,364234,363389,363016,362223,362510
25940,"Hilton Head Island-Bluffton-Beaufort, SC (Metropolitan Statistical Area)",64288,63110,64658,68755,68623,66303,75090,78071,76668,78535,79724,80532,82926,85527,87375,90263,92077,94192,96218,98423,100147,102754,105964,109469,113587,117989,122214,127083,131994,136035,138422,143027,146574,150392,152234,157787,163343,169619,174382,180019,183971,187832,189363,193362,197571,202137,207413
25980,"Hinesville, GA (Metropolitan Statistical Area)",20625,21303,21587,21894,21198,21188,24937,28894,33625,38038,39364,42989,46444,48561,47647,50034,51268,51890,54228,55780,57578,59247,60158,65072,64792,67809,68468,69766,71477,71035,72095,72181,71939,73399,71252,74609,76395,75199,76089,75379,80848,77369,80365,81550,80648,82317,80198
26140,"Homosassa Springs, FL (Metropolitan Statistical Area)",18357,19799,22680,26906,33646,37239,39855,41261,45432,48361,51586,55719,59678,62938,66850,71051,74724,79104,83112,86021,89607,94645,97569,100210,101978,104429,107581,109954,111972,114344,116634,118649,121197,123491,126215,129840,133791,137826,140974,142122,141381,141266,139755,139256,138985,139217,141058
26300,"Hot Springs, AR (Metropolitan Statistical Area)",53535,54620,57207,59206,61347,63691,64058,65728,67520,68495,70026,70545,70445,70534,71455,72172,72209,72487,73244,72821,73195,73563,74844,76553,78568,80673,82015,83615,85021,86172,87177,88311,89032,89630,90483,91084,92096,94077,94753,95636,95840,96128,96603,96798,97006,97185,97177
26380,"Houma-Thibodaux, LA (Metropolitan Statistical Area)",143259,145445,147993,151395,152931,154770,158910,162751,166289,169656,173998,178317,183763,188371,189850,189525,189669,188665,184936,183916,183230,182852,184458,185561,186083,187077,187973,189283,191339,193664,194569,194531,195360,196692,198156,199363,200467,204379,205401,207056,207769,208224,208631,208789,209911,211454,212297
26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",2164143,2207116,2275020,2333148,2401849,2479921,2587627,2696239,2800536,2915493,3032641,3172859,3309381,3504930,3605388,3622633,3628588,3668133,3626052,3615294,3670089,3775620,3884885,3989770,4075564,4153355,4227574,4314589,4407210,4513913,4622857,4717507,4817815,4937081,5036393,5132602,5233729,5423615,5540882,5676381,5826108,5948253,6059752,6185988,6332710,6497864,6656947
26580,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",335008,334330,340145,343475,342989,344384,347122,355311,360951,364651,370018,373228,372735,370867,371942,368941,365559,361118,358041,354959,353470,352539,354853,356976,360258,361659,362701,363025,363240,362749,362305,362183,360868,360609,361922,361774,361864,362868,363249,363898,364731,365075,364820,364860,364087,363153,361580
26620,"Huntsville, AL (Metropolitan Statistical Area)",224130,228314,230509,232339,233247,231872,232194,234646,236952,238094,239958,243620,245771,249166,253867,258407,264588,270237,276697,283769,289588,294353,302052,311170,320998,325620,325571,327532,330281,336527,339572,343972,348453,354116,359920,365248,372777,382821,391922,402361,412182,419301,425131,430017,435590,440724,444752
26820,"Idaho Falls, ID (Metropolitan Statistical Area)",66432,67248,67297,69575,70208,73174,75210,77106,79685,82839,84150,84969,86247,85951,86820,87700,88130,88724,89885,90313,90651,92109,94772,97397,98961,100332,100789,100809,101505,102425,103450,105055,106082,107768,109937,113168,116208,119981,124203,128353,131621,133824,134956,136301,137039,138126,139747
26900,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",1265545,1287512,1295884,1306519,1311545,1320524,1318435,1322178,1327653,1337003,1342252,1348738,1350644,1351396,1352538,1360966,1367229,1375291,1388481,1398243,1411888,1431307,1457442,1481005,1505485,1529405,1551504,1573626,1594815,1615438,1639509,1663995,1687209,1708018,1729297,1750639,1772959,1800724,1826515,1850321,1873460,1892614,1910355,1929052,1953277,1971861,1988817
26980,"Iowa City, IA (Metropolitan Statistical Area)",86697,91237,92581,92551,94258,95544,95973,98784,99194,99624,101738,102308,103873,104697,105874,107132,108304,109024,110013,112201,113962,116212,117311,119436,121037,123084,124733,125704,127050,128325,130392,132173,134610,136056,137863,140149,141650,143698,146129,148799,151556,152988,155562,158842,161854,164508,166498
27060,"Ithaca, NY (Metropolitan Statistical Area)",76231,77008,77277,80102,83324,85580,85471,86067,86287,86457,87161,87331,88150,88458,88828,89080,89791,89687,90264,91888,93262,94241,95283,95685,96122,96409,96870,96298,96216,96036,96656,96608,97458,98227,99049,99531,99433,99651,99910,100383,101497,101774,102120,103133,104367,104727,104926
27100,"Jackson, MI (Metropolitan Statistical Area)",142764,143227,143589,144372,145481,146903,147902,148498,150313,151502,151789,151554,151459,150195,147930,145374,144602,145355,147758,148357,148816,150128,151039,151465,152445,152288,153313,154289,155331,155991,157085,158679,159772,160893,162119,162140,163047,163387,163316,160825,160114,160169,159683,160137,159858,159624,159494
27140,"Jackson, MS (Metropolitan Statistical Area)",359193,361473,369687,378229,385151,396911,404561,411149,417649,427123,434186,440574,444541,448195,452220,456787,464955,467741,469189,468678,469951,473615,477502,482440,486974,492911,498145,505267,511024,517713,521516,526339,528292,530930,535600,542144,547444,556877,559153,561812,564376,568799,574309,576779,577150,578335,578777
27180,"Jackson, TN (Metropolitan Statistical Area)",89777,90439,92319,94860,95609,96538,97641,98570,99563,99563,101162,102369,102788,102728,102276,102820,103826,103639,103462,103695,103923,104582,106123,107853,109784,111509,113582,115301,116961,119013,120842,122142,123387,123890,123886,125351,126192,127602,128134,128445,129164,130009,129778,130326,130653,130103,129682
27260,"Jacksonville, FL (Metropolitan Statistical Area)",619535,623388,634713,646275,659829,687746,690714,698553,704888,715770,721782,741394,755420,768427,783354,804178,827746,853211,874757,896417,904284,932169,955572,977699,990520,1004478,1020631,1052363,1077069,1094889,1109951,1126282,1148091,1171363,1193042,1222866,1249072,1282311,1306788,1322728,1334972,1349083,1362032,1379209,1396267,1421004,1449481
27340,"Jacksonville, NC (Metropolitan Statistical Area)",100555,102582,100831,94669,93193,96362,112734,115272,116382,118455,113156,113515,116100,118881,124216,128297,133240,138143,141166,142695,149174,150098,151342,146370,147789,146760,147258,148658,147955,150773,149628,150678,151068,153397,150481,158837,157205,161185,163256,169059,173064,179595,177857,183769,185560,185267,186311
27500,"Janesville-Beloit, WI (Metropolitan Statistical Area)",129756,131872,132257,133253,134603,135984,137680,137402,137859,138065,139809,139269,138336,137893,137549,137523,137713,137555,135641,136588,138161,139859,141219,142904,144372,145982,148179,149937,150145,150827,151541,152464,153174,153628,154268,155685,156761,158538,159912,160647,160411,160234,159999,160288,160634,161267,161448
27620,"Jefferson City, MO (Metropolitan Statistical Area)",94196,94027,94588,97637,98495,99942,102037,103718,105067,108217,109714,113330,114422,115211,116456,117342,117000,118360,119231,119646,120250,121107,123100,124802,126662,128490,131148,133601,135707,137268,138736,140285,140991,142190,143171,142637,144450,145654,146455,147792,148880,149955,150361,150350,150586,150847,151145
27740,"Johnson City, TN (Metropolitan Statistical Area)",131679,132997,136401,140121,140947,143257,145524,149645,149374,150780,153562,155925,158024,158424,158995,159742,159422,159326,159337,159181,159430,160942,163079,164834,167100,169319,171654,174296,176853,178581,180145,181944,182187,183973,186040,187317,189182,191943,193819,196242,197698,198973,199767,200504,200565,200148,200648
27780,"Johnstown, PA (Metropolitan Statistical Area)",188163,187061,188837,189521,189286,188475,188819,190087,190302,188155,186373,182986,181509,178601,176996,175730,172797,170400,168535,166006,163970,162938,162473,162247,161770,160766,159892,158588,157396,155677,153911,152107,150902,149831,148836,147886,146975,146093,145283,144646,144186,143468,142584,141540,138835,137534,136411
27860,"Jonesboro, AR (Metropolitan Statistical Area)",78951,79540,82495,83698,84953,85734,86332,88200,89644,90272,90835,90274,90094,89303,89065,89417,89745,89832,91051,91939,92714,93999,94210,95994,97939,98872,100831,102652,104130,105607,106563,108136,108774,109191,110177,111370,112570,114629,116163,117915,120114,121248,122821,124232,125828,126821,128394
27900,"Joplin, MO (Metropolitan Statistical Area)",113951,113028,114407,117364,119399,120962,121126,121777,123716,124905,126753,127845,128894,129226,129634,130678,131504,132165,133284,133670,134404,135219,136705,138865,141558,144212,146755,149456,151852,154066,155822,157665,158567,160092,162037,163997,166160,168701,171224,172744,174394,175871,176676,174494,175262,176162,177211
27980,"Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)",46414,45995,51784,51488,52693,53661,56669,60173,62763,65950,69537,71624,74043,77103,80060,82969,85147,87389,90532,93767,96819,101709,105599,108585,111944,114754,117895,120689,122772,124648,126160,129078,132428,134583,137596,140625,143448,145776,148117,151424,153393,155068,156891,158599,161036,163487,164726
28020,"Kalamazoo-Portage, MI (Metropolitan Statistical Area)",251446,257900,259747,263099,262173,264388,266969,269631,272051,274191,276290,279626,280754,280662,279280,279510,280675,283122,286324,289882,292105,294251,296165,299414,302658,304355,306504,309056,310425,311947,313627,315250,316512,318714,320856,319746,320268,321197,322070,323363,325604,326909,328370,330227,332493,334085,335340
28100,"Kankakee, IL (Metropolitan Statistical Area)",97040,97342,98659,99695,99351,99787,99990,100458,101619,103025,104238,102886,102544,101218,99560,98513,97039,95926,95692,95481,95611,96560,97598,99215,100766,101736,101923,102296,102951,103222,103675,103842,104490,104932,105794,106744,107917,109735,111499,112658,113107,113450,113527,112988,112239,111473,110879
28140,"Kansas City, MO-KS (Metropolitan Statistical Area)",1397802,1419593,1432356,1439848,1454634,1450974,1443816,1452126,1455117,1468792,1475676,1484234,1489775,1494551,1502652,1518797,1536347,1554473,1576591,1593958,1602744,1618905,1636516,1653327,1673964,1693952,1710587,1733398,1756537,1776976,1796711,1817929,1837551,1858778,1875142,1892097,1909428,1931764,1954688,1973888,1994834,2013703,2025082,2039356,2055178,2071283,2087471
28420,"Kennewick-Richland, WA (Metropolitan Statistical Area)",90636,93499,94080,95067,95211,98666,105045,112838,119629,129214,137929,145515,149418,153079,149371,147429,146400,146551,147547,146750,146117,151331,155993,161680,168075,174957,180501,181605,183909,186290,189025,192696,196420,202688,209043,213854,219086,224149,229255,237348,245600,255648,263758,268365,271158,274469,279116
28660,"Killeen-Temple, TX (Metropolitan Statistical Area)",161835,169695,174387,193630,216716,221833,221119,229880,232517,236961,232714,227951,232715,239048,242252,244697,252645,253385,259706,262373,266463,269515,265657,270722,286593,307884,313222,318613,321821,325335,325473,332989,336409,341231,342865,349745,357533,365460,380804,392237,395375,408337,412674,420073,423021,425143,431032
28700,"Kingsport-Bristol-Bristol, TN-VA (Metropolitan Statistical Area)*",240304,241800,247013,249683,253233,257350,260702,264479,267499,271688,275007,278763,279993,280418,279113,278485,277884,276878,277217,275824,275656,276205,278847,282292,285142,286625,289762,292153,294250,296333,297863,298534,298648,299267,300370,300668,302519,304535,306805,308069,309293,309584,309108,308862,308189,307723,307120
28740,"Kingston, NY (Metropolitan Statistical Area)",139775,142242,146705,150111,152980,154057,156022,157793,157559,158617,159606,158111,157625,157770,158414,159557,159880,159760,161865,162889,164359,166049,168869,170872,172594,172252,172362,173205,174148,175085,176526,177810,178440,180128,180942,181847,182438,182845,182818,183174,182638,182421,182676,181839,181054,180787,180143
28940,"Knoxville, TN (Metropolitan Statistical Area)",524322,528426,541129,548773,553697,560437,570915,583484,594330,601788,612421,623731,630304,636499,638326,636588,636844,633710,636657,642344,647744,653537,665146,677924,688984,701511,714347,724741,732158,737355,743499,749847,756459,763352,772111,780124,790669,804860,816480,827099,833862,838767,842853,847824,851632,857067,861424
29020,"Kokomo, IN (Metropolitan Statistical Area)",81918,83353,83904,84832,85745,87215,86906,86700,87123,87248,87305,86774,86098,85004,84532,84671,84459,83768,82308,80994,80751,80976,81924,82537,83271,83584,83905,84656,84669,84361,84772,84940,84909,84563,84538,84291,84382,83943,83743,83472,82701,82731,82851,82900,82825,82693,82556
29100,"La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)",97811,98260,99301,98738,100165,101810,104618,103720,106314,109509,111346,109696,110473,111000,111122,112222,112937,113108,114178,114981,115693,116769,117700,119207,120597,121856,122910,123920,124521,125371,126041,127021,127624,128261,128780,128992,129549,130147,131190,131920,133072,133880,134193,135558,135967,136595,136985
29180,"Lafayette, LA (Metropolitan Statistical Area)",293833,297437,301678,307819,312430,317134,322597,330873,337770,344306,351776,361450,371133,385710,393737,392956,395505,397056,389109,383841,383800,383397,388299,392531,397922,402385,406658,411228,416562,421081,424114,425158,426750,430358,432900,436018,439936,450740,454315,459111,463998,467612,470712,474247,479881,485411,490488
29200,"Lafayette-West Lafayette, IN (Metropolitan Statistical Area)",136333,138617,140794,144368,143014,145206,145041,146905,148579,150334,151718,151907,152637,153738,153944,153552,154225,154265,154829,156458,158926,159075,161622,163942,166846,168780,171187,173337,174481,175806,177346,178921,180706,181781,183621,184996,188023,192060,195149,197954,200775,202087,204493,207355,210108,212271,214363
29340,"Lake Charles, LA (Metropolitan Statistical Area)",152608,153590,154666,157151,158870,159343,160391,162731,165539,167630,171913,177456,180724,183865,184681,184287,183031,181297,180214,178955,177773,177524,179439,180736,182093,184181,186607,189335,191076,192470,193408,193491,193171,193321,194552,195444,196263,193069,194598,196362,198010,200009,200507,201128,202182,203544,205605
29420,"Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)",24600,26338,28736,31084,34030,36572,39388,42458,43312,46017,51783,56423,58607,62539,64005,67364,70769,75366,77314,82381,87040,95491,102263,108644,115706,122906,130274,136436,140922,145155,150351,156215,160312,166155,172633,180521,188773,196168,199760,200078,199696,200374,202671,203232,202839,203331,204737
29460,"Lakeland-Winter Haven, FL (Metropolitan Statistical Area)",226879,230334,241479,252394,262049,274042,284417,289562,296048,301183,312723,324038,332973,339930,346080,354414,363802,372057,380106,389160,398231,407756,415136,423171,429224,438480,447182,454512,463519,471450,478047,485515,492917,501469,513058,527685,547373,568324,585982,594801,598683,603192,609544,615584,622895,635264,650092
29540,"Lancaster, PA (Metropolitan Statistical Area)",315699,321290,327155,332160,336819,340170,344814,347407,351084,354667,359329,363420,366979,370992,376234,380892,385245,392339,401773,410152,417585,424947,431229,435886,441056,446254,451817,455783,460085,464272,467879,471955,475483,480118,485119,489977,494722,500922,506639,511957,516577,520357,523692,526879,530238,533645,536624
29620,"Lansing-East Lansing, MI (Metropolitan Statistical Area)",371387,379047,382476,386369,392980,397253,398619,400590,404394,409950,413652,420109,420637,414906,412647,412862,415612,422282,426652,429673,430527,433414,436979,439128,441234,442671,443395,447043,447895,447384,447095,448735,452051,455420,458376,461724,462743,463349,463804,463638,463147,464244,466125,466872,468087,470322,472276
29700,"Laredo, TX (Metropolitan Statistical Area)",74939,73536,77556,81025,83080,77327,83006,88481,91535,93776,96844,100481,105077,111106,115419,116566,118164,122011,124528,126575,129943,134430,140082,147026,154536,161107,167466,171583,177140,182994,189014,194576,200347,206001,211786,217858,223703,229307,234594,240287,245908,251337,255639,260015,263861,267018,269721
29740,"Las Cruces, NM (Metropolitan Statistical Area)",69000,70254,72726,76553,76909,78888,81979,85259,88302,92193,93741,97012,99623,103448,107627,112474,116321,120474,125032,130016,132957,136593,141228,146995,153049,157530,161014,165618,169081,172057,173889,175098,176496,178464,182045,184939,189199,193701,197853,200855,205401,210202,212982,214428,214051,214059,214295
29820,"Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)",267479,276079,293008,307426,319399,336930,351339,369529,389965,412913,441358,469185,492747,513708,530195,544893,561081,580775,611763,647410,691467,756170,816085,857357,902338,972624,1035847,1099894,1177230,1251258,1321254,1393909,1460500,1522962,1584166,1662773,1729522,1803774,1867817,1912349,1939407,1953378,1967290,1998204,2028421,2069146,2114801
29940,"Lawrence, KS (Metropolitan Statistical Area)",56929,58233,59621,60767,61848,62844,60580,61498,62932,65685,66710,68045,69569,69948,69947,70618,72151,74538,76148,78779,80092,82229,83683,85379,87926,89683,91408,93381,95706,97566,99490,100247,101269,102552,103570,104826,105681,107187,107892,109010,110039,111242,112415,113255,114651,116463,118053
30020,"Lawton, OK (Metropolitan Statistical Area)",119717,114835,114717,107106,109334,110808,112591,121157,122462,124413,122200,120234,121777,126418,129084,128046,127261,125897,125301,123289,119044,118112,117896,127413,125485,125323,123412,123357,122497,122076,122542,121695,119955,119889,117484,122341,121475,122980,125814,124166,126131,131563,132226,132754,131240,131352,130644
30140,"Lebanon, PA (Metropolitan Statistical Area)",98809,100193,102907,103414,105069,105311,124289,108206,108055,109308,110096,108839,109645,110574,110199,110250,110382,110764,111646,112643,113009,114109,115248,116066,116764,117415,117809,118391,118753,119590,119944,120309,120954,121698,123154,124644,126197,128302,130182,131574,132959,133673,134483,135528,135607,136196,137067
30300,"Lewiston, ID-WA (Metropolitan Statistical Area)",43509,44211,44792,46404,46454,46658,46744,47617,47898,48543,49026,50082,50169,49856,49673,50264,50257,49891,50063,49995,50964,51526,52487,53629,54750,55987,56718,57332,57874,58116,58042,57944,57446,57601,58183,58581,58979,59646,59908,60203,60464,61045,61358,61444,62022,62120,62153
30340,"Lewiston-Auburn, ME (Metropolitan Statistical Area)",90890,91463,92881,93756,95076,95870,95535,97130,98181,98837,99656,99531,99522,98860,99262,100018,100114,100204,101378,103559,105276,105412,104973,104335,104464,104112,103769,102966,102518,103120,103403,103852,104260,105063,106140,106867,107352,107932,107739,108284,107830,107706,107403,107558,107365,107408,107233
30460,"Lexington-Fayette, KY (Metropolitan Statistical Area)",260443,267481,273697,281894,287662,296218,297670,303393,308473,311728,316817,318175,319884,322286,324231,325133,330485,335169,339008,343186,344891,350161,355861,363195,369839,375478,380096,386117,391065,397775,404393,409924,414520,418448,424953,430229,436898,445685,452138,460112,467328,473464,478667,484921,489894,494982,500535
30620,"Lima, OH (Metropolitan Statistical Area)",110340,111084,111437,110643,110245,110637,110806,109853,110465,109828,111247,112188,111726,109826,108936,109642,109601,109755,110123,110518,110270,109841,109916,110242,110262,110138,109841,109573,109150,108599,108192,108589,108523,108518,107418,106826,106861,106716,106717,106773,106518,106405,105963,105329,105216,105048,104425
30700,"Lincoln, NE (Metropolitan Statistical Area)",179568,183265,187741,195133,196134,199608,198905,199025,200719,203010,204382,209378,211713,212839,214209,216231,217648,218934,220410,223119,226420,230144,233419,237827,242779,245933,250498,253904,257404,261021,263880,268042,271237,274972,279194,281768,285469,288940,292502,296258,299633,302985,306728,310601,314642,319840,323578
30780,"Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)",390798,398923,410511,421948,434101,450208,454800,463036,470916,479418,485427,495743,498489,501306,505195,510658,516324,522119,527622,528733,532436,536444,542913,552311,561887,568889,576345,584861,591707,597826,605291,612313,618126,624166,631032,639558,648784,661719,671441,681888,691903,702416,710842,717780,724227,728960,731612
30860,"Logan, UT-ID (Metropolitan Statistical Area)",49197,49811,50796,52893,54413,55792,57480,58974,60841,62424,64124,66734,69244,71482,73620,74772,75261,75651,76454,77643,78881,79719,82362,85299,88175,91202,94198,96807,98774,100916,101532,103211,104294,107180,108819,110813,112580,113321,115901,119394,123048,126160,127701,128795,130128,131334,133857
30980,"Longview, TX (Metropolitan Statistical Area)",127793,131055,133616,137697,140153,143059,147050,150221,155386,159818,165709,170696,175096,184111,187045,186400,185436,183911,181744,180657,179308,180206,182550,183757,184979,186238,188646,190556,192139,193114,194184,194113,195374,197750,199547,201231,203062,205537,207813,210058,213121,214732,215934,216722,216425,216795,217781
31020,"Longview, WA (Metropolitan Statistical Area)",67903,68799,69830,69102,71174,72006,74445,74340,74659,75532,78118,79601,79657,79006,78908,79138,78627,77632,78428,79531,80982,82478,84207,85316,86506,87791,89284,90325,91367,92301,92820,92984,93608,94325,94516,95541,96536,99162,100744,101688,102126,102417,102375,101840,101792,102214,103468
31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)",8366706,8475377,8587868,8593421,8647592,8754864,8842499,8984368,9063784,9204893,9292983,9454611,9613602,9813347,10009841,10165047,10354836,10622535,10835330,11000781,11177630,11297143,11400816,11552438,11632798,11663207,11692693,11771038,11915815,12086776,12253223,12392704,12511491,12614158,12696521,12734974,12726428,12670216,12631988,12692740,12774577,12843875,12952686,13059779,13165355,13254397,13340068
31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",953147,966908,981174,983998,996523,1005432,1008789,1013771,1015639,1022668,1026904,1024218,1023428,1025301,1024512,1022721,1020967,1019913,1020403,1019654,1020953,1025448,1035577,1045950,1056941,1066643,1076646,1085228,1094013,1102866,1113813,1124086,1132204,1140281,1151726,1161921,1172611,1187190,1202720,1216853,1227965,1237810,1244591,1252418,1263092,1271172,1278413
31180,"Lubbock, TX (Metropolitan Statistical Area)",198875,198372,203502,210117,210167,213786,216123,218179,221434,224976,227137,229562,230672,232493,235862,237294,235499,235917,235440,236385,237184,237193,239584,241180,245109,249516,252199,253555,254178,253502,254507,256651,260015,262680,266338,268466,270478,274419,277466,280321,286236,292203,295384,297967,301580,306680,311154
31340,"Lynchburg, VA (Metropolitan Statistical Area)*",165646,166469,171359,174732,176483,178257,184275,185470,186723,191211,193855,194636,196102,197158,197122,198260,199074,200383,201487,203166,204803,206913,208971,212888,214890,217728,219612,221872,224156,225675,227337,228855,229499,230356,232634,234574,238515,243213,246827,249299,251441,253054,254196,255715,256934,258151,259950
31420,"Macon-Bibb County, GA (Metropolitan Statistical Area)",180024,181228,185839,188436,188667,189318,191852,192268,195693,197518,198531,198810,199746,200885,202440,203490,204300,204377,205043,206097,206803,207190,209358,210716,213497,215416,216979,218702,220860,221736,222038,222407,222869,224661,225987,227394,228125,229655,230452,231314,232065,232260,232780,232804,231316,230591,230096
31460,"Madera, CA (Metropolitan Statistical Area)",41079,41707,42754,43223,44458,46071,47917,49699,52777,55741,60169,63961,67214,69240,71504,72996,75118,76960,79003,81762,84797,89125,94973,99536,104039,107396,109300,113143,116442,119143,121883,123587,125581,128369,132738,137106,140313,143622,146067,148359,149234,151125,152089,152160,152125,154562,154998
31540,"Madison, WI (Metropolitan Statistical Area)",365254,377631,382627,382656,385942,392653,391644,396665,401437,406224,409524,417638,420874,422726,425420,429829,434452,439308,444766,451906,456408,464185,474124,483693,494411,502367,509694,516235,523795,527073,531380,537485,544773,552305,559138,566363,573036,580296,587711,594452,601715,606557,613926,620675,627739,634364,641385
31700,"Manchester-Nashua, NH (Metropolitan Statistical Area)",221149,226390,237461,235887,239589,243605,248215,255826,262922,268671,275208,278189,283833,287334,290819,298089,307490,316260,324218,329319,335057,336768,337066,341078,344944,349190,353651,358624,364261,370595,376407,382162,387414,389665,391461,394428,396381,398169,398843,399556,400148,401016,401758,402641,403444,405339,406678
31740,"Manhattan, KS (Metropolitan Statistical Area)",63346,68809,70127,69674,72765,74161,74899,77389,75461,76980,77305,78646,79976,80726,82675,81804,80504,80200,80773,81667,82780,83343,81311,84774,84291,85482,85748,82862,81644,81084,80961,81539,81374,81205,81847,83411,84195,86648,87724,90328,91201,93319,95366,98627,98175,97524,98545
31860,"Mankato-North Mankato, MN (Metropolitan Statistical Area)",73883,77037,78012,77494,76854,77488,77328,77818,78073,77906,78471,79381,79753,79958,79795,79784,80198,80288,80379,81366,81555,82283,82758,82954,83283,83717,84545,84912,84897,84771,85105,85892,87105,88107,89336,90152,91111,92879,93963,95121,96111,96840,97318,98014,97838,98754,99134
